,中证500
2014-05-13,3810.49
2014-05-14,3805.15
2014-05-15,3797.12
2014-05-16,3722.56
2014-05-19,3722.39
2014-05-20,3720.23
2014-05-21,3708.12
2014-05-22,3748.93
2014-05-23,3742.99
2014-05-26,3798.73
2014-05-27,3825.37
2014-05-28,3818.35
2014-05-29,3862.3
2014-05-30,3818.47
2014-06-03,3833.12
2014-06-04,3820.5
2014-06-05,3783.88
2014-06-06,3833.38
2014-06-09,3809.59
2014-06-10,3801.51
2014-06-11,3838.67
2014-06-12,3851.23
2014-06-13,3846.62
2014-06-16,3893.92
2014-06-17,3909.62
2014-06-18,3878.69
2014-06-19,3853.59
2014-06-20,3751.18
2014-06-23,3790.84
2014-06-24,3814.53
2014-06-25,3835.59
2014-06-26,3812.91
2014-06-27,3861.1
2014-06-30,3895.15
2014-07-01,3927.48
2014-07-02,3950.47
2014-07-03,3978.82
2014-07-04,4018.39
2014-07-07,4004.1
2014-07-08,4012.55
2014-07-09,4033.82
2014-07-10,3980.5
2014-07-11,3979.73
2014-07-14,4033.71
2014-07-15,4089.35
2014-07-16,4089.65
2014-07-17,4055.91
2014-07-18,4018.36
2014-07-21,4038.74
2014-07-22,4024.42
2014-07-23,4083.08
2014-07-24,4055.15
2014-07-25,4052.03
2014-07-28,4106.99
2014-07-29,4173.17
2014-07-30,4198.41
2014-07-31,4211.07
2014-08-01,4242.3
2014-08-04,4213.11
2014-08-05,4284.15
2014-08-06,4291.63
2014-08-07,4329.3
2014-08-08,4287.94
2014-08-11,4317.35
2014-08-12,4378.25
2014-08-13,4399.4
2014-08-14,4397.21
2014-08-15,4372.77
2014-08-18,4434.17
2014-08-19,4491.17
2014-08-20,4495.82
2014-08-21,4498.49
2014-08-22,4491.63
2014-08-25,4521.81
2014-08-26,4474.45
2014-08-27,4401.88
2014-08-28,4423.76
2014-08-29,4378.62
2014-09-01,4436.55
2014-09-02,4519.24
2014-09-03,4582.48
2014-09-04,4611.56
2014-09-05,4654.52
2014-09-09,4672.11
2014-09-10,4686.12
2014-09-11,4707.04
2014-09-12,4698.11
2014-09-15,4759.77
2014-09-16,4809.44
2014-09-17,4649.61
2014-09-18,4679.11
2014-09-19,4718.78
2014-09-22,4753.79
2014-09-23,4693.37
2014-09-24,4746.62
2014-09-25,4826.98
2014-09-26,4803.44
2014-09-29,4847.82
2014-09-30,4886.56
2014-10-08,4935.05
2014-10-09,4996.66
2014-10-10,4987.04
2014-10-13,4964.23
2014-10-14,4978.9
2014-10-15,4967.23
2014-10-16,4962.58
2014-10-17,4894.59
2014-10-20,4873.46
2014-10-21,4929.23
2014-10-22,4881.51
2014-10-23,4815.12
2014-10-24,4757.09
2014-10-27,4762.52
2014-10-28,4819.55
2014-10-29,4938.72
2014-10-30,4988.97
2014-10-31,4999.0
2014-11-03,4993.17
2014-11-04,5028.54
2014-11-05,5004.89
2014-11-06,4992.72
2014-11-07,5029.8
2014-11-10,4989.44
2014-11-11,5038.68
2014-11-12,4866.42
2014-11-13,4963.73
2014-11-14,4901.14
2014-11-17,4925.47
2014-11-18,4951.59
2014-11-19,4967.64
2014-11-20,4972.74
2014-11-21,4975.53
2014-11-24,5088.23
2014-11-25,5118.69
2014-11-26,5198.13
2014-11-27,5229.4
2014-11-28,5249.67
2014-12-01,5246.43
2014-12-02,5201.37
2014-12-03,5284.57
2014-12-04,5345.01
2014-12-05,5462.76
2014-12-08,5310.57
2014-12-09,5392.95
2014-12-10,5184.02
2014-12-11,5366.21
2014-12-12,5457.23
2014-12-15,5485.13
2014-12-16,5590.27
2014-12-17,5597.88
2014-12-18,5551.04
2014-12-19,5554.67
2014-12-22,5523.66
2014-12-23,5273.99
2014-12-24,5212.07
2014-12-25,5279.3
2014-12-26,5370.33
2014-12-29,5436.49
2014-12-30,5357.39
2014-12-31,5274.65
2015-01-05,5338.75
2015-01-06,5389.9
2015-01-07,5471.4
2015-01-08,5482.39
2015-01-09,5424.5
2015-01-12,5386.58
2015-01-13,5333.97
2015-01-14,5404.37
2015-01-15,5380.45
2015-01-16,5459.18
2015-01-19,5359.47
2015-01-20,5303.18
2015-01-21,5490.84
2015-01-22,5617.61
2015-01-23,5697.84
2015-01-26,5644.03
2015-01-27,5767.74
2015-01-28,5756.68
2015-01-29,5692.39
2015-01-30,5708.28
2015-02-02,5568.44
2015-02-03,5627.4
2015-02-04,5720.97
2015-02-05,5741.19
2015-02-06,5640.03
2015-02-09,5526.14
2015-02-10,5502.73
2015-02-11,5587.64
2015-02-12,5647.55
2015-02-13,5709.16
2015-02-16,5786.15
2015-02-17,5888.87
2015-02-25,5926.23
2015-02-26,5903.26
2015-02-27,5974.36
2015-03-02,6064.82
2015-03-03,6124.28
2015-03-04,6114.69
2015-03-05,6212.66
2015-03-06,6214.33
2015-03-09,6113.58
2015-03-10,6214.52
2015-03-11,6275.17
2015-03-12,6273.69
2015-03-13,6271.82
2015-03-16,6369.2
2015-03-17,6547.39
2015-03-18,6624.39
2015-03-19,6733.12
2015-03-20,6789.06
2015-03-23,6891.92
2015-03-24,7042.93
2015-03-25,7051.82
2015-03-26,7104.04
2015-03-27,7076.49
2015-03-30,7180.06
2015-03-31,7280.15
2015-04-01,7258.83
2015-04-02,7463.91
2015-04-03,7532.15
2015-04-07,7728.91
2015-04-08,7908.77
2015-04-09,7818.2
2015-04-10,7727.01
2015-04-13,7994.25
2015-04-14,8129.73
2015-04-15,8093.13
2015-04-16,7705.46
2015-04-17,7979.35
2015-04-20,7967.03
2015-04-21,7852.51
2015-04-22,8180.12
2015-04-23,8371.85
2015-04-24,8321.33
2015-04-27,8503.57
2015-04-28,8533.67
2015-04-29,8248.31
2015-04-30,8460.39
2015-05-04,8493.96
2015-05-05,8501.12
2015-05-06,8220.6
2015-05-07,8043.01
2015-05-08,7989.34
2015-05-11,8292.63
2015-05-12,8595.08
2015-05-13,8719.58
2015-05-14,8829.83
2015-05-15,8790.01
2015-05-18,8725.41
2015-05-19,8927.39
2015-05-20,9176.03
2015-05-21,9320.84
2015-05-22,9756.53
2015-05-25,9717.51
2015-05-26,10117.73
2015-05-27,10421.3
2015-05-28,10501.36
2015-05-29,9846.39
2015-06-01,10067.53
2015-06-02,10592.75
2015-06-03,10973.96
2015-06-04,10986.42
2015-06-05,11117.36
2015-06-08,11157.18
2015-06-09,11009.88
2015-06-10,10947.49
2015-06-11,11220.07
2015-06-12,11424.33
2015-06-15,11589.95
2015-06-16,11205.75
2015-06-17,10865.39
2015-06-18,11093.3
2015-06-19,10475.92
2015-06-23,9951.78
2015-06-24,10136.25
2015-06-25,10298.56
2015-06-26,9571.55
2015-06-29,9267.03
2015-06-30,8302.18
2015-07-01,8808.51
2015-07-02,8369.49
2015-07-03,7530.27
2015-07-06,7842.43
2015-07-07,6977.55
2015-07-08,6444.67
2015-07-09,6525.12
2015-07-10,7101.82
2015-07-13,7563.38
2015-07-14,7854.0
2015-07-15,7836.08
2015-07-16,7342.83
2015-07-17,7629.78
2015-07-20,8025.1
2015-07-21,8011.9
2015-07-22,8207.17
2015-07-23,8330.47
2015-07-24,8580.65
2015-07-27,8240.68
2015-07-28,7514.15
2015-07-29,7765.95
2015-07-30,7979.57
2015-07-31,7692.48
2015-08-03,7605.89
2015-08-04,7548.03
2015-08-05,7933.32
2015-08-06,7660.58
2015-08-07,7874.42
2015-08-10,8106.12
2015-08-11,8402.32
2015-08-12,8342.61
2015-08-13,8287.77
2015-08-14,8599.77
2015-08-17,8613.29
2015-08-18,8842.16
2015-08-19,7865.63
2015-08-20,8255.93
2015-08-21,7884.3
2015-08-24,7255.29
2015-08-25,6496.11
2015-08-26,6470.0
2015-08-27,6344.95
2015-08-28,6554.76
2015-08-31,6791.42
2015-09-01,6507.88
2015-09-02,5878.21
2015-09-07,6187.69
2015-09-08,6096.01
2015-09-09,6408.67
2015-09-10,6434.53
2015-09-11,6423.52
2015-09-14,6535.26
2015-09-15,5886.27
2015-09-16,5722.53
2015-09-17,6057.87
2015-09-18,6007.46
2015-09-21,5966.29
2015-09-22,6264.06
2015-09-23,6192.33
2015-09-24,6250.09
2015-09-25,6294.2
2015-09-28,6118.23
2015-09-29,6114.48
2015-09-30,6139.14
2015-10-08,6322.54
2015-10-09,6369.75
2015-10-12,6505.91
2015-10-13,6672.66
2015-10-14,6772.46
2015-10-15,6694.07
2015-10-16,6979.68
2015-10-19,7072.36
2015-10-20,7033.2
2015-10-21,7159.13
2015-10-22,6708.21
2015-10-23,7015.62
2015-10-26,7223.15
2015-10-27,7123.08
2015-10-28,7179.99
2015-10-29,7097.19
2015-10-30,7088.81
2015-11-02,6936.37
2015-11-03,6956.89
2015-11-04,6953.87
2015-11-05,7277.1
2015-11-06,7284.87
2015-11-09,7415.76
2015-11-10,7517.41
2015-11-11,7589.66
2015-11-12,7712.64
2015-11-13,7601.15
2015-11-16,7438.4
2015-11-17,7787.08
2015-11-18,7655.33
2015-11-19,7553.0
2015-11-20,7741.68
2015-11-23,7816.85
2015-11-24,7739.09
2015-11-25,7803.29
2015-11-26,7962.17
2015-11-27,7839.31
2015-11-30,7388.28
2015-12-01,7403.94
2015-12-02,7423.5
2015-12-03,7413.22
2015-12-04,7533.61
2015-12-07,7526.22
2015-12-08,7555.46
2015-12-09,7369.11
2015-12-10,7374.36
2015-12-11,7320.16
2015-12-14,7224.81
2015-12-15,7448.71
2015-12-16,7522.73
2015-12-17,7570.67
2015-12-18,7708.34
2015-12-21,7698.44
2015-12-22,7811.0
2015-12-23,7859.13
2015-12-24,7760.38
2015-12-25,7759.84
2015-12-28,7815.38
2015-12-29,7591.71
2015-12-30,7693.02
2015-12-31,7745.64
2016-01-04,7615.51
2016-01-05,6663.73
2016-01-06,6916.53
2016-01-07,6937.42
2016-01-08,6618.08
2016-01-11,6435.89
2016-01-12,6126.67
2016-01-13,6168.99
2016-01-14,5734.61
2016-01-15,6078.62
2016-01-18,5768.76
2016-01-19,5965.36
2016-01-20,6161.23
2016-01-21,6031.17
2016-01-22,5954.36
2016-01-25,6034.08
2016-01-26,5966.71
2016-01-27,5604.17
2016-01-28,5441.74
2016-01-29,5262.46
2016-02-01,5458.61
2016-02-02,5407.71
2016-02-03,5520.64
2016-02-04,5631.32
2016-02-05,5734.48
2016-02-15,5485.72
2016-02-16,5694.75
2016-02-17,5889.5
2016-02-18,6009.75
2016-02-19,5939.7
2016-02-22,6055.68
2016-02-23,6102.51
2016-02-24,6041.75
2016-02-25,6097.42
2016-02-26,5668.33
2016-02-29,5618.51
2016-03-01,5361.79
2016-03-02,5464.73
2016-03-03,5757.36
2016-03-04,5755.12
2016-03-07,5686.69
2016-03-08,5751.39
2016-03-09,5627.14
2016-03-10,5617.42
2016-03-11,5460.54
2016-03-14,5568.46
2016-03-15,5672.75
2016-03-16,5662.44
2016-03-17,5589.22
2016-03-18,5774.3
2016-03-21,6016.69
2016-03-22,6045.84
2016-03-23,6054.22
2016-03-24,6062.76
2016-03-25,6006.67
2016-03-28,6114.77
2016-03-29,6029.94
2016-03-30,5981.42
2016-03-31,6164.28
2016-04-01,6129.72
2016-04-05,6136.69
2016-04-06,6262.6
2016-04-07,6344.37
2016-04-08,6176.86
2016-04-11,6226.38
2016-04-12,6299.47
2016-04-13,6292.57
2016-04-14,6375.49
2016-04-15,6403.25
2016-04-18,6343.7
2016-04-19,6314.58
2016-04-20,6331.87
2016-04-21,6000.3
2016-04-22,5930.53
2016-04-25,5997.21
2016-04-26,5971.81
2016-04-27,6051.44
2016-04-28,6014.13
2016-04-29,5963.91
2016-05-03,5991.83
2016-05-04,6144.57
2016-05-05,6159.73
2016-05-06,6208.44
2016-05-09,5910.12
2016-05-10,5728.11
2016-05-11,5770.35
2016-05-12,5647.07
2016-05-13,5708.63
2016-05-16,5692.61
2016-05-17,5814.1
2016-05-18,5743.03
2016-05-19,5628.73
2016-05-20,5619.94
2016-05-23,5752.15
2016-05-24,5800.0
2016-05-25,5780.27
2016-05-26,5705.07
2016-05-27,5728.9
2016-05-30,5706.0
2016-05-31,5721.83
2016-06-01,5957.18
2016-06-02,5961.72
2016-06-03,6016.95
2016-06-06,6051.95
2016-06-07,6048.32
2016-06-08,6037.41
2016-06-13,5943.73
2016-06-14,5723.99
2016-06-15,5701.39
2016-06-16,5945.49
2016-06-17,5937.32
2016-06-20,5965.82
2016-06-21,6023.92
2016-06-22,5901.15
2016-06-23,5998.67
2016-06-24,5967.52
2016-06-27,5864.73
2016-06-28,6018.91
2016-06-29,6130.58
2016-06-30,6127.99
2016-07-01,6133.72
2016-07-04,6079.58
2016-07-05,6244.39
2016-07-06,6250.49
2016-07-07,6291.06
2016-07-08,6308.06
2016-07-11,6320.06
2016-07-12,6309.82
2016-07-13,6413.81
2016-07-14,6437.28
2016-07-15,6459.63
2016-07-18,6426.86
2016-07-19,6407.03
2016-07-20,6429.69
2016-07-21,6414.8
2016-07-22,6437.88
2016-07-25,6383.56
2016-07-26,6410.82
2016-07-27,6499.34
2016-07-28,6220.92
2016-07-29,6239.85
2016-08-01,6179.2
2016-08-02,6100.75
2016-08-03,6154.47
2016-08-04,6194.2
2016-08-05,6231.53
2016-08-08,6191.65
2016-08-09,6283.29
2016-08-10,6336.54
2016-08-11,6304.78
2016-08-12,6218.35
2016-08-15,6309.41
2016-08-16,6449.91
2016-08-17,6462.05
2016-08-18,6485.93
2016-08-19,6485.72
2016-08-22,6499.75
2016-08-23,6414.98
2016-08-24,6432.88
2016-08-25,6398.56
2016-08-26,6395.77
2016-08-29,6409.12
2016-08-30,6428.97
2016-08-31,6422.8
2016-09-01,6434.26
2016-09-02,6371.49
2016-09-05,6372.62
2016-09-06,6392.61
2016-09-07,6490.33
2016-09-08,6489.62
2016-09-09,6518.68
2016-09-12,6362.77
2016-09-13,6324.74
2016-09-14,6286.62
2016-09-19,6292.81
2016-09-20,6344.71
2016-09-21,6342.0
2016-09-22,6381.16
2016-09-23,6397.33
2016-09-26,6363.93
2016-09-27,6229.82
2016-09-28,6300.85
2016-09-29,6288.92
2016-09-30,6292.08
2016-10-10,6364.52
2016-10-11,6451.04
2016-10-12,6463.81
2016-10-13,6480.93
2016-10-14,6476.26
2016-10-17,6478.51
2016-10-18,6409.74
2016-10-19,6518.74
2016-10-20,6495.83
2016-10-21,6498.99
2016-10-24,6479.55
2016-10-25,6543.47
2016-10-26,6561.16
2016-10-27,6522.89
2016-10-28,6512.04
2016-10-31,6441.43
2016-11-01,6457.0
2016-11-02,6494.98
2016-11-03,6442.36
2016-11-04,6482.6
2016-11-07,6461.0
2016-11-08,6487.65
2016-11-09,6504.41
2016-11-10,6501.64
2016-11-11,6539.36
2016-11-14,6568.66
2016-11-15,6622.88
2016-11-16,6647.53
2016-11-17,6633.31
2016-11-18,6632.63
2016-11-21,6597.17
2016-11-22,6619.85
2016-11-23,6668.25
2016-11-24,6635.22
2016-11-25,6620.22
2016-11-28,6667.27
2016-11-29,6658.36
2016-11-30,6605.36
2016-12-01,6593.59
2016-12-02,6617.87
2016-12-05,6462.26
2016-12-06,6496.16
2016-12-07,6493.0
2016-12-08,6561.72
2016-12-09,6519.4
2016-12-12,6512.96
2016-12-13,6235.56
2016-12-14,6269.08
2016-12-15,6216.14
2016-12-16,6279.28
2016-12-19,6319.86
2016-12-20,6314.61
2016-12-21,6311.06
2016-12-22,6341.2
2016-12-23,6339.35
2016-12-26,6260.34
2016-12-27,6291.65
2016-12-28,6288.73
2016-12-29,6261.87
2016-12-30,6255.62
2017-01-03,6273.82
2017-01-04,6321.75
2017-01-05,6391.58
2017-01-06,6398.86
2017-01-09,6365.39
2017-01-10,6412.76
2017-01-11,6381.7
2017-01-12,6325.62
2017-01-13,6272.79
2017-01-16,6184.13
2017-01-17,6006.08
2017-01-18,6067.17
2017-01-19,6054.73
2017-01-20,6037.56
2017-01-23,6130.44
2017-01-24,6167.84
2017-01-25,6156.78
2017-01-26,6183.16
2017-02-03,6227.46
2017-02-06,6206.54
2017-02-07,6254.2
2017-02-08,6248.47
2017-02-09,6288.88
2017-02-10,6329.68
2017-02-13,6341.73
2017-02-14,6366.94
2017-02-15,6367.64
2017-02-16,6308.32
2017-02-17,6356.09
2017-02-20,6307.23
2017-02-21,6390.51
2017-02-22,6432.75
2017-02-23,6470.62
2017-02-24,6466.18
2017-02-27,6476.38
2017-02-28,6425.0
2017-03-01,6446.44
2017-03-02,6476.11
2017-03-03,6417.39
2017-03-06,6457.59
2017-03-07,6517.85
2017-03-08,6519.97
2017-03-09,6484.58
2017-03-10,6436.76
2017-03-13,6444.56
2017-03-14,6508.37
2017-03-15,6486.3
2017-03-16,6499.83
2017-03-17,6543.56
2017-03-20,6484.54
2017-03-21,6494.77
2017-03-22,6486.3
2017-03-23,6502.13
2017-03-24,6509.23
2017-03-27,6545.45
2017-03-28,6509.04
2017-03-29,6504.25
2017-03-30,6467.06
2017-03-31,6374.56
2017-04-05,6450.9
2017-04-06,6554.75
2017-04-07,6554.26
2017-04-10,6575.46
2017-04-11,6566.84
2017-04-12,6625.88
2017-04-13,6569.24
2017-04-14,6623.45
2017-04-17,6500.95
2017-04-18,6452.92
2017-04-19,6390.33
2017-04-20,6349.41
2017-04-21,6345.77
2017-04-24,6282.33
2017-04-25,6139.48
2017-04-26,6159.89
2017-04-27,6157.52
2017-04-28,6174.14
2017-05-02,6205.1
2017-05-03,6205.68
2017-05-04,6180.03
2017-05-05,6155.2
2017-05-08,6076.46
2017-05-09,5953.84
2017-05-10,6010.73
2017-05-11,5856.41
2017-05-12,5859.34
2017-05-15,5880.7
2017-05-16,5882.33
2017-05-17,6006.47
2017-05-18,5983.35
2017-05-19,5973.77
2017-05-22,5962.29
2017-05-23,5879.56
2017-05-24,5740.44
2017-05-25,5788.56
2017-05-26,5843.52
2017-05-31,5887.94
2017-06-01,5810.42
2017-06-02,5696.83
2017-06-05,5778.19
2017-06-06,5808.97
2017-06-07,5838.88
2017-06-08,5947.98
2017-06-09,5952.41
2017-06-12,5943.64
2017-06-13,5895.47
2017-06-14,5976.01
2017-06-15,5959.47
2017-06-16,6016.97
2017-06-19,6010.94
2017-06-20,6061.11
2017-06-21,6074.61
2017-06-22,6074.37
2017-06-23,5978.24
2017-06-26,6013.48
2017-06-27,6109.37
2017-06-28,6102.23
2017-06-29,6089.92
2017-06-30,6101.36
2017-07-03,6142.17
2017-07-04,6169.03
2017-07-05,6135.71
2017-07-06,6187.43
2017-07-07,6182.45
2017-07-10,6221.53
2017-07-11,6194.62
2017-07-12,6124.96
2017-07-13,6134.75
2017-07-14,6143.33
2017-07-17,6108.45
2017-07-18,5854.07
2017-07-19,5928.01
2017-07-20,6052.51
2017-07-21,6089.66
2017-07-24,6121.33
2017-07-25,6159.41
2017-07-26,6151.85
2017-07-27,6136.96
2017-07-28,6170.66
2017-07-31,6214.66
2017-08-01,6293.06
2017-08-02,6289.25
2017-08-03,6240.15
2017-08-04,6258.85
2017-08-07,6227.52
2017-08-08,6302.03
2017-08-09,6296.12
2017-08-10,6322.83
2017-08-11,6242.49
2017-08-14,6165.13
2017-08-15,6291.18
2017-08-16,6307.17
2017-08-17,6327.03
2017-08-18,6324.9
2017-08-21,6354.1
2017-08-22,6396.93
2017-08-23,6359.78
2017-08-24,6322.63
2017-08-25,6274.35
2017-08-28,6348.87
2017-08-29,6420.57
2017-08-30,6405.9
2017-08-31,6451.52
2017-09-01,6472.95
2017-09-04,6530.51
2017-09-05,6561.67
2017-09-06,6550.06
2017-09-07,6601.34
2017-09-08,6554.6
2017-09-11,6579.89
2017-09-12,6659.8
2017-09-13,6635.17
2017-09-14,6683.47
2017-09-15,6661.52
2017-09-18,6616.13
2017-09-19,6670.97
2017-09-20,6627.69
2017-09-21,6684.65
2017-09-22,6591.15
2017-09-25,6560.14
2017-09-26,6484.34
2017-09-27,6523.5
2017-09-28,6577.43
2017-09-29,6572.45
2017-10-09,6682.58
2017-10-10,6677.37
2017-10-11,6702.69
2017-10-12,6658.13
2017-10-13,6660.03
2017-10-16,6709.87
2017-10-17,6604.33
2017-10-18,6612.49
2017-10-19,6553.87
2017-10-20,6489.79
2017-10-23,6569.79
2017-10-24,6605.52
2017-10-25,6596.79
2017-10-26,6639.89
2017-10-27,6664.43
2017-10-30,6621.78
2017-10-31,6496.69
2017-11-01,6559.52
2017-11-02,6541.61
2017-11-03,6477.82
2017-11-06,6432.07
2017-11-07,6508.21
2017-11-08,6544.59
2017-11-09,6562.36
2017-11-10,6599.65
2017-11-13,6644.69
2017-11-14,6664.61
2017-11-15,6592.76
2017-11-16,6529.31
2017-11-17,6549.22
2017-11-20,6330.91
2017-11-21,6420.39
2017-11-22,6456.32
2017-11-23,6427.58
2017-11-24,6250.06
2017-11-27,6269.23
2017-11-28,6188.09
2017-11-29,6293.25
2017-11-30,6303.92
2017-12-01,6259.96
2017-12-04,6311.22
2017-12-05,6265.79
2017-12-06,6116.16
2017-12-07,6156.35
2017-12-08,6128.12
2017-12-11,6214.64
2017-12-12,6281.14
2017-12-13,6224.78
2017-12-14,6273.61
2017-12-15,6274.1
2017-12-18,6229.74
2017-12-19,6200.93
2017-12-20,6244.06
2017-12-21,6191.78
2017-12-22,6236.23
2017-12-25,6244.86
2017-12-26,6179.56
2017-12-27,6213.24
2017-12-28,6163.96
2017-12-29,6201.46
2018-01-02,6263.15
2018-01-03,6331.72
2018-01-04,6380.27
2018-01-05,6414.77
2018-01-08,6413.87
2018-01-09,6441.68
2018-01-10,6443.46
2018-01-11,6391.9
2018-01-12,6418.83
2018-01-15,6391.37
2018-01-16,6245.15
2018-01-17,6288.02
2018-01-18,6253.06
2018-01-19,6284.6
2018-01-22,6264.76
2018-01-23,6342.69
2018-01-24,6353.3
2018-01-25,6386.8
2018-01-26,6374.1
2018-01-29,6385.04
2018-01-30,6301.35
2018-01-31,6277.74
2018-02-01,6181.0
2018-02-02,5937.62
2018-02-05,5927.74
2018-02-06,5886.35
2018-02-07,5805.97
2018-02-08,5695.67
2018-02-09,5631.96
2018-02-12,5581.71
2018-02-13,5731.15
2018-02-14,5741.88
2018-02-22,5800.95
2018-02-23,5877.72
2018-02-26,5926.42
2018-02-27,6025.88
2018-02-28,5967.9
2018-03-01,5987.36
2018-03-02,6053.48
2018-03-05,6066.68
2018-03-06,6077.37
2018-03-07,6133.95
2018-03-08,6073.67
2018-03-09,6131.13
2018-03-12,6230.81
2018-03-13,6285.8
2018-03-14,6234.24
2018-03-15,6172.85
2018-03-16,6181.38
2018-03-19,6142.52
2018-03-20,6109.61
2018-03-21,6182.11
2018-03-22,6130.05
2018-03-23,5913.37
2018-03-26,5715.35
2018-03-27,5956.24
2018-03-28,5962.56
2018-03-29,5993.97
2018-03-30,6052.18
2018-04-02,6127.23
2018-04-03,6039.07
2018-04-04,6077.65
2018-04-09,5994.35
2018-04-10,6032.49
2018-04-11,6082.03
2018-04-12,6073.77
2018-04-13,6073.84
2018-04-16,6018.17
2018-04-17,6024.55
2018-04-18,5925.84
2018-04-19,5965.24
2018-04-20,5984.06
2018-04-23,5885.61
2018-04-24,5825.45
2018-04-25,5929.41
2018-04-26,5951.19
2018-04-27,5865.44
2018-05-02,5861.84
2018-05-03,5843.09
2018-05-04,5891.12
2018-05-07,5921.31
2018-05-08,6023.58
2018-05-09,6034.46
2018-05-10,6036.01
2018-05-11,6044.98
2018-05-14,5982.47
2018-05-15,5972.16
2018-05-16,6002.75
2018-05-17,6000.74
2018-05-18,5968.56
2018-05-21,6034.43
2018-05-22,6066.25
2018-05-23,6080.73
2018-05-24,6014.02
2018-05-25,5983.94
2018-05-28,5910.48
2018-05-29,5884.59
2018-05-30,5759.45
2018-05-31,5722.95
2018-06-01,5729.92
2018-06-04,5692.97
2018-06-05,5681.22
2018-06-06,5770.71
2018-06-07,5786.46
2018-06-08,5731.84
2018-06-11,5657.65
2018-06-12,5638.35
2018-06-13,5678.81
2018-06-14,5590.57
2018-06-15,5582.84
2018-06-19,5396.68
2018-06-20,5114.06
2018-06-21,5196.13
2018-06-22,5052.44
2018-06-25,5196.65
2018-06-26,5059.38
2018-06-27,5159.62
2018-06-28,5097.51
2018-06-29,5061.09
2018-07-02,5216.85
2018-07-03,5138.55
2018-07-04,5171.19
2018-07-05,5109.14
2018-07-06,4981.98
2018-07-09,5007.21
2018-07-10,5114.12
2018-07-11,5060.07
2018-07-12,5029.29
2018-07-13,5174.51
2018-07-16,5201.53
2018-07-17,5189.15
2018-07-18,5198.89
2018-07-19,5153.38
2018-07-20,5105.65
2018-07-23,5146.62
2018-07-24,5213.39
2018-07-25,5308.02
2018-07-26,5307.3
2018-07-27,5270.23
2018-07-30,5244.77
2018-07-31,5182.83
2018-08-01,5198.46
2018-08-02,5094.34
2018-08-03,4982.89
2018-08-06,4919.5
2018-08-07,4836.31
2018-08-08,4940.78
2018-08-09,4862.15
2018-08-10,5000.05
2018-08-13,4981.34
2018-08-14,5043.89
2018-08-15,5035.57
2018-08-16,4876.69
2018-08-17,4923.44
2018-08-20,4794.24
2018-08-21,4831.21
2018-08-22,4877.01
2018-08-23,4832.01
2018-08-24,4853.86
2018-08-27,4859.13
2018-08-28,4964.73
2018-08-29,4972.09
2018-08-30,4937.65
2018-08-31,4854.97
2018-09-03,4808.38
2018-09-04,4833.88
2018-09-05,4877.11
2018-09-06,4800.94
2018-09-07,4796.84
2018-09-10,4792.6
2018-09-11,4702.83
2018-09-12,4700.9
2018-09-13,4727.43
2018-09-14,4720.78
2018-09-17,4649.95
2018-09-18,4588.23
2018-09-19,4673.95
2018-09-20,4734.48
2018-09-21,4743.81
2018-09-25,4774.79
2018-09-26,4794.07
2018-09-27,4812.64
2018-09-28,4762.33
2018-10-08,4722.42
2018-10-09,4652.49
2018-10-10,4634.64
2018-10-11,4483.27
2018-10-12,4267.36
2018-10-15,4283.36
2018-10-16,4193.38
2018-10-17,4147.35
2018-10-18,4104.33
2018-10-19,3958.45
2018-10-22,4165.76
2018-10-23,4336.45
2018-10-24,4233.84
2018-10-25,4124.19
2018-10-26,4260.91
2018-10-29,4220.63
2018-10-30,4145.4
2018-10-31,4207.76
2018-11-01,4299.46
2018-11-02,4366.73
2018-11-05,4427.63
2018-11-06,4427.36
2018-11-07,4437.72
2018-11-08,4442.66
2018-11-09,4363.21
2018-11-12,4360.63
2018-11-13,4430.95
2018-11-14,4551.8
2018-11-15,4540.88
2018-11-16,4625.0
2018-11-19,4660.48
2018-11-20,4629.13
2018-11-21,4483.38
2018-11-22,4562.64
2018-11-23,4542.11
2018-11-26,4371.42
2018-11-27,4393.29
2018-11-28,4389.83
2018-11-29,4462.79
2018-11-30,4334.04
2018-12-03,4483.66
2018-12-04,4506.25
2018-12-05,4456.2
2018-12-06,4476.81
2018-12-07,4419.61
2018-12-10,4381.38
2018-12-11,4373.03
2018-12-12,4408.91
2018-12-13,4405.09
2018-12-14,4436.0
2018-12-17,4322.59
2018-12-18,4308.05
2018-12-19,4311.28
2018-12-20,4240.37
2018-12-21,4246.43
2018-12-24,4227.35
2018-12-25,4233.54
2018-12-26,4218.66
2018-12-27,4263.33
2018-12-28,4168.94
2019-01-02,4176.11
2019-01-03,4131.69
2019-01-04,4075.62
2019-01-07,4235.03
2019-01-08,4278.28
2019-01-09,4286.23
2019-01-10,4289.56
2019-01-11,4282.39
2019-01-14,4317.52
2019-01-15,4282.99
2019-01-16,4347.08
2019-01-17,4334.63
2019-01-18,4307.14
2019-01-21,4354.7
2019-01-22,4370.86
2019-01-23,4298.94
2019-01-24,4318.71
2019-01-25,4341.41
2019-01-28,4341.49
2019-01-29,4301.47
2019-01-30,4235.27
2019-01-31,4203.98
2019-02-01,4189.11
2019-02-11,4306.2
2019-02-12,4398.44
2019-02-13,4442.73
2019-02-14,4507.84
2019-02-15,4523.94
2019-02-18,4527.97
2019-02-19,4683.33
2019-02-20,4667.35
