,创业板
2020-02-28,2114.32
2020-03-02,2110.45
2020-03-03,2190.5
2020-03-04,2159.86
2020-03-05,2206.08
2020-03-06,2178.5
2020-03-09,2151.27
2020-03-10,2083.2
2020-03-11,2157.93
2020-03-12,2070.22
2020-03-13,1937.95
2020-03-16,2034.75
2020-03-17,1941.2
2020-03-18,1941.3
2020-03-19,1898.76
2020-03-20,1923.96
2020-03-23,1856.3
2020-03-24,1869.04
2020-03-25,1924.99
2020-03-26,1922.79
2020-03-27,1955.87
2020-03-30,1875.31
2020-03-31,1876.69
2020-04-01,1875.36
2020-04-02,1860.08
2020-04-03,1912.74
2020-04-07,1944.96
2020-04-08,1960.36
2020-04-09,1981.24
2020-04-10,1990.26
2020-04-13,1929.8
2020-04-14,1937.29
2020-04-15,1991.6
2020-04-16,1970.73
2020-04-17,2025.65
2020-04-20,2027.84
2020-04-21,2035.77
2020-04-22,2005.65
2020-04-23,2053.12
2020-04-24,2032.55
2020-04-27,2011.16
2020-04-28,2023.96
2020-04-29,2022.51
2020-04-30,2044.68
2020-05-06,2052.39
2020-05-07,2113.75
2020-05-08,2117.87
2020-05-11,2137.98
2020-05-12,2106.22
2020-05-13,2120.01
2020-05-14,2131.46
2020-05-15,2128.88
2020-05-18,2122.31
2020-05-19,2137.42
2020-05-20,2149.29
2020-05-21,2130.96
2020-05-22,2099.42
2020-05-25,2049.71
2020-05-26,2070.14
2020-05-27,2114.07
2020-05-28,2071.17
2020-05-29,2049.75
2020-06-01,2105.24
2020-06-02,2164.99
2020-06-03,2151.5
2020-06-04,2150.5
2020-06-05,2152.42
2020-06-08,2184.58
2020-06-09,2160.34
2020-06-10,2186.56
2020-06-11,2202.14
2020-06-12,2149.96
2020-06-15,2223.43
2020-06-16,2246.89
2020-06-17,2265.09
2020-06-18,2266.88
2020-06-19,2271.65
2020-06-22,2328.4
2020-06-23,2344.05
2020-06-24,2386.26
2020-06-29,2375.99
2020-06-30,2387.59
2020-07-01,2449.87
2020-07-02,2418.31
2020-07-03,2426.3
2020-07-06,2469.24
2020-07-07,2548.41
2020-07-08,2603.65
2020-07-09,2649.45
2020-07-10,2744.61
2020-07-13,2789.98
2020-07-14,2876.85
2020-07-15,2866.24
2020-07-16,2814.8
2020-07-17,2659.45
2020-07-20,2707.61
2020-07-21,2708.13
2020-07-22,2725.45
2020-07-23,2740.41
2020-07-24,2769.97
2020-07-27,2639.26
2020-07-28,2668.25
2020-07-29,2659.94
2020-07-30,2782.11
2020-07-31,2747.41
2020-08-03,2831.35
2020-08-04,2863.32
2020-08-05,2826.41
2020-08-06,2868.82
2020-08-07,2807.1
2020-08-10,2735.43
2020-08-11,2740.15
2020-08-12,2689.58
2020-08-13,2657.2
2020-08-14,2624.83
2020-08-17,2682.21
2020-08-18,2702.42
2020-08-19,2695.89
2020-08-20,2592.88
2020-08-21,2611.54
2020-08-24,2653.63
2020-08-25,2687.29
2020-08-26,2701.48
2020-08-27,2653.74
2020-08-28,2687.23
2020-08-31,2769.83
2020-09-01,2721.18
2020-09-02,2753.93
2020-09-03,2766.98
2020-09-04,2690.29
2020-09-07,2728.74
2020-09-08,2648.44
2020-09-09,2609.13
2020-09-10,2551.3
2020-09-11,2474.7
2020-09-14,2568.01
2020-09-15,2578.69
2020-09-16,2597.64
2020-09-17,2551.29
2020-09-18,2558.29
2020-09-21,2605.55
2020-09-22,2556.46
2020-09-23,2563.71
2020-09-24,2576.03
2020-09-25,2551.44
2020-09-28,2551.78
2020-09-29,2538.36
2020-09-30,2575.46
2020-10-09,2632.59
2020-10-12,2702.16
2020-10-13,2769.66
2020-10-14,2777.89
2020-10-15,2767.17
2020-10-16,2735.68
2020-10-19,2750.95
2020-10-20,2698.05
2020-10-21,2746.73
2020-10-22,2686.78
2020-10-23,2680.71
2020-10-26,2585.79
2020-10-27,2618.7
2020-10-28,2648.49
2020-10-29,2635.69
2020-10-30,2709.0
2020-11-02,2670.52
2020-11-03,2720.7
2020-11-04,2747.54
2020-11-05,2782.06
2020-11-06,2798.55
2020-11-09,2753.93
2020-11-10,2811.48
2020-11-11,2762.71
2020-11-12,2705.76
2020-11-13,2699.52
2020-11-16,2716.02
2020-11-17,2715.09
2020-11-18,2656.89
2020-11-19,2614.78
2020-11-20,2649.56
2020-11-23,2677.35
2020-11-24,2689.8
2020-11-25,2678.11
2020-11-26,2616.74
2020-11-27,2614.66
2020-11-30,2627.87
2020-12-01,2628.73
2020-12-02,2697.44
2020-12-03,2681.59
2020-12-04,2701.37
2020-12-07,2720.85
2020-12-08,2736.03
2020-12-09,2752.35
2020-12-10,2689.22
2020-12-11,2727.97
2020-12-14,2695.19
2020-12-15,2727.95
2020-12-16,2764.34
2020-12-17,2758.44
2020-12-18,2787.78
2020-12-21,2789.64
2020-12-22,2867.21
2020-12-23,2822.26
2020-12-24,2838.94
2020-12-25,2811.55
2020-12-28,2847.12
2020-12-29,2838.71
2020-12-30,2828.01
2020-12-31,2911.39
2021-01-04,2977.32
2021-01-05,3050.18
2021-01-06,3113.85
2021-01-07,3106.34
2021-01-08,3179.37
2021-01-11,3159.59
2021-01-12,3079.84
2021-01-13,3180.75
2021-01-14,3101.96
2021-01-15,3074.0
2021-01-18,3078.03
2021-01-19,3146.27
2021-01-20,3106.35
2021-01-21,3217.83
2021-01-22,3282.04
2021-01-25,3363.6
2021-01-26,3335.44
2021-01-27,3269.77
2021-01-28,3219.93
2021-01-29,3201.67
2021-02-01,3134.79
2021-02-02,3176.25
2021-02-03,3245.26
2021-02-04,3208.65
2021-02-05,3224.85
2021-02-08,3202.48
2021-02-09,3291.5
2021-02-10,3350.32
2021-02-18,3475.89
2021-02-19,3289.01
2021-02-22,3278.59
2021-02-23,3099.19
2021-02-24,3112.72
2021-02-25,3040.9
2021-02-26,2907.48
2021-03-01,2958.53
2021-03-02,3019.1
2021-03-03,2951.29
2021-03-04,2962.52
2021-03-05,2800.25
2021-03-08,2889.08
2021-03-09,2717.17
2021-03-10,2708.23
2021-03-11,2682.95
2021-03-12,2768.58
2021-03-15,2737.45
2021-03-16,2664.69
2021-03-17,2662.93
2021-03-18,2717.27
2021-03-19,2697.83
2021-03-22,2683.64
2021-03-23,2684.64
2021-03-24,2650.37
2021-03-25,2609.38
2021-03-26,2672.91
2021-03-29,2747.86
2021-03-30,2728.49
2021-03-31,2770.33
2021-04-01,2766.42
2021-04-02,2828.35
2021-04-06,2865.44
2021-04-07,2843.57
2021-04-08,2793.17
2021-04-09,2823.78
2021-04-12,2789.79
2021-04-13,2719.56
2021-04-14,2753.67
2021-04-15,2787.25
2021-04-16,2801.74
2021-04-19,2777.02
2021-04-20,2880.06
2021-04-21,2873.36
2021-04-22,2941.3
2021-04-23,2938.93
2021-04-26,3019.3
2021-04-27,2964.03
2021-04-28,2990.7
2021-04-29,3053.74
2021-04-30,3040.65
2021-05-06,3059.58
2021-05-07,3021.87
2021-05-10,2920.42
2021-05-11,2898.8
2021-05-12,2913.06
2021-05-13,2922.73
2021-05-14,2954.17
2021-05-17,3049.02
2021-05-18,3108.63
2021-05-19,3081.22
2021-05-20,3113.55
2021-05-21,3162.79
2021-05-24,3128.78
2021-05-25,3155.27
2021-05-26,3226.7
2021-05-27,3192.04
2021-05-28,3226.08
2021-05-31,3246.15
2021-06-01,3290.53
2021-06-02,3309.18
2021-06-03,3241.16
2021-06-04,3194.39
2021-06-07,3240.95
2021-06-08,3227.27
2021-06-09,3203.15
2021-06-10,3213.44
2021-06-11,3305.53
2021-06-15,3298.21
2021-06-16,3258.6
2021-06-17,3133.91
2021-06-18,3210.14
2021-06-21,3235.69
2021-06-22,3273.63
2021-06-23,3288.76
2021-06-24,3326.33
2021-06-25,3288.27
2021-06-28,3356.22
2021-06-29,3438.88
2021-06-30,3418.81
2021-07-01,3486.78
2021-07-02,3429.61
2021-07-05,3332.49
2021-07-06,3359.26
2021-07-07,3278.13
2021-07-08,3435.31
2021-07-09,3413.02
2021-07-12,3453.01
2021-07-13,3518.53
2021-07-14,3491.42
2021-07-15,3476.11
2021-07-16,3525.27
2021-07-19,3438.2
2021-07-20,3431.0
2021-07-21,3480.7
2021-07-22,3572.44
2021-07-23,3539.42
2021-07-26,3450.9
2021-07-27,3384.46
2021-07-28,3204.31
2021-07-29,3375.33
2021-07-30,3454.03
2021-08-02,3448.26
2021-08-03,3490.86
2021-08-04,3463.73
2021-08-05,3547.84
2021-08-06,3539.97
2021-08-09,3455.7
2021-08-10,3453.85
2021-08-11,3457.79
2021-08-12,3413.52
2021-08-13,3360.52
2021-08-16,3330.82
2021-08-17,3311.95
2021-08-18,3238.26
2021-08-19,3259.09
2021-08-20,3256.49
2021-08-23,3218.97
2021-08-24,3301.86
2021-08-25,3330.81
2021-08-26,3361.91
2021-08-27,3259.15
2021-08-30,3275.97
2021-08-31,3273.81
2021-09-01,3214.17
2021-09-02,3181.26
2021-09-03,3150.3
2021-09-06,3106.26
2021-09-07,3222.43
2021-09-08,3259.53
2021-09-09,3224.45
2021-09-10,3207.86
2021-09-13,3231.39
2021-09-14,3199.41
2021-09-15,3233.15
2021-09-16,3199.46
2021-09-17,3124.32
2021-09-22,3144.45
2021-09-23,3197.26
2021-09-24,3176.87
2021-09-27,3228.07
2021-09-28,3219.38
2021-09-29,3181.98
2021-09-30,3188.39
2021-10-08,3259.46
2021-10-11,3242.18
2021-10-12,3194.01
2021-10-13,3141.42
2021-10-14,3216.86
2021-10-15,3198.89
2021-10-18,3287.04
2021-10-19,3293.8
2021-10-20,3304.55
2021-10-21,3286.27
2021-10-22,3290.54
2021-10-25,3303.22
2021-10-26,3370.79
2021-10-27,3321.64
2021-10-28,3301.91
2021-10-29,3275.83
2021-11-01,3341.47
2021-11-02,3329.41
2021-11-03,3334.41
2021-11-04,3351.3
2021-11-05,3354.38
2021-11-08,3353.89
2021-11-09,3400.97
2021-11-10,3388.05
2021-11-11,3396.65
2021-11-12,3436.26
2021-11-15,3435.62
2021-11-16,3400.34
2021-11-17,3413.43
2021-11-18,3416.64
2021-11-19,3385.83
2021-11-22,3434.57
2021-11-23,3501.22
2021-11-24,3488.38
2021-11-25,3477.6
2021-11-26,3470.21
2021-11-29,3455.61
2021-11-30,3520.29
2021-12-01,3492.44
2021-12-02,3464.92
2021-12-03,3467.41
2021-12-06,3460.96
2021-12-07,3429.77
2021-12-08,3388.32
2021-12-09,3422.38
2021-12-10,3431.29
2021-12-13,3473.39
2021-12-14,3491.82
2021-12-15,3492.58
2021-12-16,3479.18
2021-12-17,3480.51
2021-12-20,3420.86
2021-12-21,3328.89
2021-12-22,3360.28
2021-12-23,3379.81
2021-12-24,3381.55
2021-12-27,3296.41
2021-12-28,3300.31
2021-12-29,3326.08
2021-12-30,3285.77
2021-12-31,3342.19
2022-01-04,3348.13
2022-01-05,3242.44
2022-01-06,3133.05
2022-01-07,3137.07
2022-01-10,3082.78
2022-01-11,3094.7
2022-01-12,3091.67
2022-01-13,3145.02
2022-01-14,3059.14
2022-01-17,3124.63
2022-01-18,3168.79
2022-01-19,3139.23
2022-01-20,3072.39
2022-01-21,3052.98
2022-01-24,3011.63
2022-01-25,3035.82
2022-01-26,2993.16
2022-01-27,2994.0
2022-01-28,2945.72
2022-02-07,2972.19
2022-02-08,2913.32
2022-02-09,2844.84
2022-02-10,2891.3
2022-02-11,2800.75
2022-02-14,2723.51
2022-02-15,2744.39
2022-02-16,2829.65
2022-02-17,2813.48
2022-02-18,2819.55
2022-02-21,2830.6
2022-02-22,2783.28
2022-02-23,2770.21
2022-02-24,2817.8
2022-02-25,2827.83
2022-02-28,2844.82
2022-03-01,2895.39
2022-03-02,2866.69
2022-03-03,2850.67
2022-03-04,2763.06
2022-03-07,2718.44
2022-03-08,2645.11
2022-03-09,2594.96
2022-03-10,2645.36
2022-03-11,2589.7
2022-03-14,2638.49
2022-03-15,2547.72
2022-03-16,2549.15
2022-03-17,2684.84
2022-03-18,2693.15
2022-03-21,2730.21
2022-03-22,2718.0
2022-03-23,2707.57
2022-03-24,2697.43
2022-03-25,2702.65
2022-03-28,2622.47
2022-03-29,2603.42
2022-03-30,2612.71
2022-03-31,2683.19
2022-04-01,2641.75
2022-04-06,2662.28
2022-04-07,2611.98
2022-04-08,2578.74
2022-04-11,2536.15
2022-04-12,2461.6
2022-04-13,2499.19
2022-04-14,2495.16
2022-04-15,2443.35
2022-04-18,2435.85
2022-04-19,2484.52
2022-04-20,2440.3
2022-04-21,2352.22
2022-04-22,2299.16
2022-04-25,2240.04
2022-04-26,2172.8
2022-04-27,2122.32
2022-04-28,2249.51
2022-04-29,2247.7
2022-05-05,2263.92
2022-05-06,2227.68
2022-05-09,2236.17
2022-05-10,2192.06
2022-05-11,2280.96
2022-05-12,2325.95
2022-05-13,2367.55
2022-05-16,2376.64
2022-05-17,2335.12
2022-05-18,2373.89
2022-05-19,2329.96
2022-05-20,2395.35
2022-05-23,2422.13
2022-05-24,2404.6
2022-05-25,2320.78
2022-05-26,2329.43
2022-05-27,2340.62
2022-05-30,2338.35
2022-05-31,2349.79
2022-06-01,2403.35
2022-06-02,2418.66
2022-06-06,2456.16
2022-06-07,2555.55
2022-06-08,2558.15
2022-06-09,2558.33
2022-06-10,2482.31
2022-06-13,2522.73
2022-06-14,2515.51
2022-06-15,2560.64
2022-06-16,2575.96
2022-06-17,2561.4
2022-06-20,2672.77
2022-06-21,2707.98
2022-06-22,2701.63
2022-06-23,2693.75
2022-06-24,2779.41
2022-06-27,2838.58
2022-06-28,2827.35
2022-06-29,2817.12
2022-06-30,2776.39
2022-07-01,2810.11
2022-07-04,2764.62
2022-07-05,2845.74
2022-07-06,2826.35
2022-07-07,2814.15
2022-07-08,2868.69
2022-07-11,2804.55
2022-07-12,2768.82
2022-07-13,2708.1
2022-07-14,2739.92
2022-07-15,2804.18
2022-07-18,2778.4
2022-07-19,2799.38
2022-07-20,2764.25
2022-07-21,2756.32
2022-07-22,2776.98
2022-07-25,2732.61
2022-07-26,2708.74
2022-07-27,2710.74
2022-07-28,2734.63
2022-07-29,2716.1
2022-08-01,2662.76
2022-08-02,2692.12
2022-08-03,2687.25
2022-08-04,2645.0
2022-08-05,2648.05
2022-08-08,2668.99
2022-08-09,2668.92
2022-08-10,2688.13
2022-08-11,2672.18
2022-08-12,2712.69
2022-08-15,2688.66
2022-08-16,2725.93
2022-08-17,2739.48
2022-08-18,2771.15
2022-08-19,2779.99
2022-08-22,2730.42
2022-08-23,2775.21
2022-08-24,2800.38
2022-08-25,2688.86
2022-08-26,2666.21
2022-08-29,2599.84
2022-08-30,2630.13
2022-08-31,2596.16
2022-09-01,2561.93
2022-09-02,2548.18
2022-09-05,2528.71
2022-09-06,2541.12
2022-09-07,2525.15
2022-09-08,2570.05
2022-09-09,2535.74
2022-09-13,2566.84
2022-09-14,2512.28
2022-09-15,2512.45
2022-09-16,2418.44
2022-09-19,2360.58
2022-09-20,2366.79
2022-09-21,2353.78
2022-09-22,2309.29
2022-09-23,2320.92
2022-09-26,2288.23
2022-09-27,2336.04
2022-09-28,2367.48
2022-09-29,2343.28
2022-09-30,2335.54
2022-10-10,2294.72
2022-10-11,2256.34
2022-10-12,2260.68
2022-10-13,2324.47
2022-10-14,2379.83
2022-10-17,2419.64
2022-10-18,2446.36
2022-10-19,2440.03
2022-10-20,2402.76
2022-10-21,2390.41
2022-10-24,2385.82
2022-10-25,2323.84
2022-10-26,2324.77
2022-10-27,2377.18
2022-10-28,2309.96
2022-10-31,2228.62
2022-11-01,2270.04
2022-11-02,2322.98
2022-11-03,2352.56
2022-11-04,2378.42
2022-11-07,2447.13
2022-11-08,2452.86
2022-11-09,2422.17
2022-11-10,2380.23
2022-11-11,2443.11
2022-11-14,2406.87
2022-11-15,2373.99
2022-11-16,2427.41
2022-11-17,2389.46
2022-11-18,2394.31
2022-11-21,2369.76
2022-11-22,2380.71
2022-11-23,2338.86
2022-11-24,2349.27
2022-11-25,2325.57
2022-11-28,2264.83
2022-11-29,2301.21
2022-11-30,2335.95
2022-12-01,2386.08
2022-12-02,2378.4
2022-12-05,2391.1
2022-12-06,2366.11
2022-12-07,2382.56
2022-12-08,2411.8
2022-12-09,2412.16
2022-12-12,2409.44
2022-12-13,2403.74
2022-12-14,2384.7
2022-12-15,2365.23
2022-12-16,2381.68
2022-12-19,2372.93
2022-12-20,2340.51
2022-12-21,2312.52
2022-12-22,2318.71
2022-12-23,2282.33
2022-12-26,2290.26
2022-12-27,2335.57
2022-12-28,2346.04
2022-12-29,2328.73
2022-12-30,2361.97
2023-01-03,2339.98
2023-01-04,2347.0
2023-01-05,2343.78
2023-01-06,2392.65
2023-01-09,2433.35
2023-01-10,2441.5
2023-01-11,2470.64
2023-01-12,2455.73
2023-01-13,2475.14
2023-01-16,2490.72
2023-01-17,2540.57
2023-01-18,2548.7
2023-01-19,2539.89
2023-01-20,2580.27
2023-01-30,2657.39
2023-01-31,2608.12
2023-02-01,2592.45
2023-02-02,2619.79
2023-02-03,2592.84
2023-02-06,2560.46
2023-02-07,2551.13
2023-02-08,2542.24
2023-02-09,2520.83
2023-02-10,2567.09
2023-02-13,2546.14
2023-02-14,2585.97
2023-02-15,2564.54
2023-02-16,2549.43
2023-02-17,2508.26
2023-02-20,2445.64
2023-02-21,2473.6
2023-02-22,2452.39
2023-02-23,2450.96
2023-02-24,2457.53
2023-02-27,2416.43
2023-02-28,2417.58
2023-03-01,2428.1
2023-03-02,2438.58
2023-03-03,2423.67
2023-03-06,2421.42
2023-03-07,2423.03
2023-03-08,2375.87
2023-03-09,2377.97
2023-03-10,2366.59
2023-03-13,2359.72
2023-03-14,2353.21
2023-03-15,2359.22
2023-03-16,2320.38
2023-03-17,2320.2
2023-03-20,2291.39
2023-03-21,2298.28
2023-03-22,2348.52
2023-03-23,2330.98
2023-03-24,2366.43
2023-03-27,2363.01
2023-03-28,2389.85
2023-03-29,2371.3
2023-03-30,2370.73
2023-03-31,2386.86
2023-04-03,2406.14
2023-04-04,2441.43
2023-04-06,2404.26
2023-04-07,2421.75
2023-04-10,2457.19
2023-04-11,2449.27
2023-04-12,2436.89
2023-04-13,2418.27
2023-04-14,2409.77
2023-04-17,2420.01
2023-04-18,2428.18
2023-04-19,2429.33
2023-04-20,2414.01
2023-04-21,2393.19
2023-04-24,2337.38
2023-04-25,2302.86
2023-04-26,2249.53
2023-04-27,2283.63
2023-04-28,2309.35
2023-05-04,2316.33
2023-05-05,2291.24
2023-05-08,2274.72
2023-05-09,2270.76
2023-05-10,2241.44
2023-05-11,2264.9
2023-05-12,2277.42
2023-05-15,2259.17
2023-05-16,2300.8
2023-05-17,2293.55
2023-05-18,2299.63
2023-05-19,2275.8
2023-05-22,2278.71
2023-05-23,2282.9
2023-05-24,2245.47
2023-05-25,2245.31
2023-05-26,2244.34
2023-05-29,2236.98
2023-05-30,2200.8
2023-05-31,2215.27
2023-06-01,2191.8
2023-06-02,2213.77
2023-06-05,2226.2
2023-06-06,2196.98
2023-06-07,2159.16
2023-06-08,2136.02
2023-06-09,2122.16
2023-06-12,2135.88
2023-06-13,2148.4
2023-06-14,2175.92
2023-06-15,2174.54
2023-06-16,2243.54
2023-06-19,2271.76
2023-06-20,2264.18
2023-06-21,2260.5
2023-06-26,2185.15
2023-06-27,2186.16
2023-06-28,2184.99
2023-06-29,2178.88
2023-06-30,2178.53
2023-07-03,2223.33
2023-07-04,2222.33
2023-07-05,2235.2
2023-07-06,2206.3
2023-07-07,2185.73
2023-07-10,2174.33
2023-07-11,2202.93
2023-07-12,2216.03
2023-07-13,2208.22
2023-07-14,2237.24
2023-07-17,2212.76
2023-07-18,2215.05
2023-07-19,2196.59
2023-07-20,2180.71
2023-07-21,2151.85
2023-07-24,2148.29
2023-07-25,2183.05
2023-07-26,2185.81
2023-07-27,2199.48
2023-07-28,2176.49
2023-07-31,2233.26
2023-08-01,2234.61
2023-08-02,2220.77
2023-08-03,2214.09
2023-08-04,2263.4
2023-08-07,2252.43
2023-08-08,2238.66
2023-08-09,2222.51
2023-08-10,2226.91
2023-08-11,2241.48
2023-08-14,2163.28
2023-08-15,2164.82
2023-08-16,2140.01
2023-08-17,2130.54
2023-08-18,2145.8
2023-08-21,2108.7
2023-08-22,2099.84
2023-08-23,2081.21
2023-08-24,2050.53
2023-08-25,2053.65
2023-08-28,2182.39
2023-08-29,2054.98
2023-08-30,2122.65
2023-08-31,2111.02
2023-09-01,2108.08
2023-09-04,2110.17
2023-09-05,2113.6
2023-09-06,2103.3
2023-09-07,2096.62
2023-09-08,2047.6
2023-09-11,2048.95
2023-09-12,2060.62
2023-09-13,2045.31
2023-09-14,2021.6
2023-09-15,2009.33
2023-09-18,1994.87
2023-09-19,2017.89
2023-09-20,2000.72
2023-09-21,1983.02
2023-09-22,1965.69
2023-09-25,2015.32
2023-09-26,2000.23
2023-09-27,1994.01
2023-09-28,2013.62
2023-10-09,2000.13
2023-10-10,2004.95
2023-10-11,2000.52
2023-10-12,2015.55
2023-10-13,2004.2
2023-10-16,1993.91
2023-10-17,1963.83
2023-10-18,1953.0
2023-10-19,1925.53
2023-10-20,1899.99
2023-10-23,1891.48
2023-10-24,1872.29
2023-10-25,1890.48
2023-10-26,1851.19
2023-10-27,1868.23
2023-10-30,1933.79
2023-10-31,1974.8
2023-11-01,1969.08
2023-11-02,1964.43
2023-11-03,1943.21
2023-11-06,1984.33
2023-11-07,2025.1
2023-11-08,2016.6
2023-11-09,2019.69
2023-11-10,2006.09
2023-11-13,2018.83
2023-11-14,2008.29
2023-11-15,2032.26
2023-11-16,2012.2
2023-11-17,1971.22
2023-11-20,1987.85
2023-11-21,2001.07
2023-11-22,1973.66
2023-11-23,1945.9
2023-11-24,1960.38
2023-11-27,1936.61
2023-11-28,1923.36
2023-11-29,1934.55
2023-11-30,1915.05
2023-12-01,1922.37
2023-12-04,1923.22
2023-12-05,1900.99
2023-12-06,1867.5
2023-12-07,1877.03
2023-12-08,1881.1
2023-12-11,1880.58
2023-12-12,1909.6
2023-12-13,1899.34
2023-12-14,1884.55
2023-12-15,1869.51
2023-12-18,1839.32
2023-12-19,1818.88
2023-12-20,1830.72
2023-12-21,1795.27
2023-12-22,1827.68
2023-12-25,1820.25
2023-12-26,1828.56
2023-12-27,1813.05
2023-12-28,1806.79
2023-12-29,1879.53
2024-01-02,1889.02
2024-01-03,1850.16
2024-01-04,1831.29
2024-01-05,1798.82
2024-01-08,1769.33
2024-01-09,1749.77
2024-01-10,1741.13
2024-01-11,1744.3
2024-01-12,1770.97
2024-01-15,1751.52
2024-01-16,1741.37
2024-01-17,1747.77
2024-01-18,1685.94
2024-01-19,1726.55
2024-01-22,1710.29
2024-01-23,1663.98
2024-01-24,1696.56
2024-01-25,1686.55
2024-01-26,1703.48
2024-01-29,1680.15
2024-01-30,1613.46
2024-01-31,1585.21
2024-02-01,1567.83
2024-02-02,1585.96
2024-02-05,1534.19
2024-02-06,1544.96
2024-02-07,1663.18
2024-02-08,1716.63
2024-02-19,1752.86
2024-02-20,1739.03
2024-02-21,1728.45
2024-02-22,1752.79
2024-02-23,1766.96
2024-02-26,1752.76
2024-02-27,1743.49
2024-02-28,1799.61
2024-02-29,1739.97
2024-03-01,1808.2
2024-03-04,1827.13
2024-03-05,1818.59
2024-03-06,1822.54
2024-03-07,1830.26
2024-03-08,1793.51
2024-03-11,1817.07
2024-03-12,1896.45
2024-03-13,1911.98
2024-03-14,1895.73
2024-03-15,1877.57
2024-03-18,1906.12
2024-03-19,1917.92
2024-03-20,1898.18
2024-03-21,1912.81
2024-03-22,1893.14
2024-03-25,1864.53
2024-03-26,1832.66
2024-03-27,1840.19
2024-03-28,1790.58
2024-03-29,1806.67
2024-04-01,1833.49
2024-04-02,1869.32
2024-04-03,1853.56
2024-04-08,1834.45
2024-04-09,1807.48
2024-04-10,1818.41
2024-04-11,1777.2
2024-04-12,1780.99
2024-04-15,1770.17
2024-04-16,1783.57
2024-04-17,1765.29
2024-04-18,1784.78
2024-04-19,1772.18
2024-04-22,1739.01
2024-04-23,1753.58
2024-04-24,1757.31
2024-04-25,1753.12
2024-04-26,1767.72
2024-04-29,1831.44
2024-04-30,1874.68
2024-05-06,1896.84
2024-05-07,1896.72
2024-05-08,1887.82
2024-05-09,1872.7
2024-05-10,1899.05
2024-05-13,1859.34
2024-05-14,1864.39
2024-05-15,1857.58
2024-05-16,1846.98
2024-05-17,1838.99
2024-05-20,1869.55
2024-05-21,1871.78
2024-05-22,1863.14
2024-05-23,1876.56
2024-05-24,1845.01
2024-05-27,1824.17
2024-05-28,1824.09
2024-05-29,1808.49
2024-05-30,1810.66
2024-05-31,1812.61
2024-06-03,1806.41
2024-06-04,1816.37
2024-06-05,1840.08
2024-06-06,1840.25
2024-06-07,1812.46
2024-06-11,1766.92
2024-06-12,1779.32
2024-06-13,1786.11
2024-06-14,1777.28
2024-06-17,1780.94
2024-06-18,1805.16
2024-06-19,1816.06
2024-06-20,1787.24
2024-06-21,1756.67
2024-06-24,1745.93
2024-06-25,1724.64
2024-06-26,1700.95
2024-06-27,1719.78
2024-06-28,1696.94
2024-07-01,1679.66
2024-07-02,1677.67
2024-07-03,1664.99
2024-07-04,1666.39
2024-07-05,1648.74
2024-07-08,1651.64
2024-07-09,1625.52
2024-07-10,1642.86
2024-07-11,1673.54
2024-07-12,1680.14
2024-07-15,1674.89
2024-07-16,1671.92
2024-07-17,1691.95
2024-07-18,1680.34
2024-07-19,1706.84
2024-07-22,1729.28
2024-07-23,1721.93
2024-07-24,1666.62
2024-07-25,1641.68
2024-07-26,1649.34
2024-07-29,1653.39
2024-07-30,1629.18
2024-07-31,1623.04
2024-08-01,1690.22
2024-08-02,1649.84
2024-08-05,1621.19
2024-08-06,1628.12
2024-08-07,1624.06
2024-08-08,1611.26
2024-08-09,1621.84
2024-08-12,1596.41
2024-08-13,1592.04
2024-08-14,1606.44
2024-08-15,1581.15
2024-08-16,1594.51
2024-08-19,1589.21
2024-08-20,1590.17
2024-08-21,1561.24
2024-08-22,1559.68
2024-08-23,1540.52
2024-08-26,1550.04
2024-08-27,1537.81
2024-08-28,1526.67
2024-08-29,1512.37
2024-08-30,1543.89
2024-09-02,1577.44
2024-09-03,1533.57
2024-09-04,1541.9
2024-09-05,1554.88
2024-09-06,1564.33
2024-09-09,1528.65
2024-09-10,1540.21
2024-09-11,1539.85
2024-09-12,1566.4
2024-09-13,1552.28
2024-09-18,1533.38
2024-09-19,1543.32
2024-09-20,1546.77
2024-09-23,1538.05
2024-09-24,1545.9
2024-09-25,1652.83
2024-09-26,1638.53
2024-09-27,1751.33
2024-09-30,1994.26
2024-10-08,2576.22
2024-10-09,2426.75
2024-10-10,2291.22
2024-10-11,2173.71
2024-10-14,2119.39
2024-10-15,2139.65
2024-10-16,2037.74
2024-10-17,2057.96
2024-10-18,2027.65
2024-10-21,2211.39
2024-10-22,2205.4
2024-10-23,2202.82
2024-10-24,2187.24
2024-10-25,2190.39
2024-10-28,2228.08
2024-10-29,2231.82
2024-10-30,2156.28
2024-10-31,2145.66
2024-11-01,2149.94
2024-11-04,2122.98
2024-11-05,2184.9
2024-11-06,2290.67
2024-11-07,2244.96
2024-11-08,2396.87
2024-11-11,2298.62
2024-11-12,2416.21
2024-11-13,2367.16
2024-11-14,2411.29
2024-11-15,2318.94
2024-11-18,2244.32
2024-11-19,2200.13
2024-11-20,2242.6
2024-11-21,2254.27
2024-11-22,2257.95
2024-11-25,2184.1
2024-11-26,2163.37
2024-11-27,2136.71
2024-11-28,2204.49
2024-11-29,2162.52
2024-12-02,2212.36
2024-12-03,2252.75
2024-12-04,2237.65
2024-12-05,2207.5
2024-12-06,2219.91
2024-12-09,2265.19
2024-12-10,2358.29
2024-12-11,2260.7
2024-12-12,2257.31
2024-12-13,2272.27
2024-12-16,2232.62
